"GameId";"Season";"SeasonType"
"2005020674";"2005-2006";"Regular Season"
"2005020675";"2005-2006";"Regular Season"
"2005020676";"2005-2006";"Regular Season"
"2005020677";"2005-2006";"Regular Season"
"2005020678";"2005-2006";"Regular Season"
"2005020679";"2005-2006";"Regular Season"
"2005020680";"2005-2006";"Regular Season"
"2005020681";"2005-2006";"Regular Season"
"2005020682";"2005-2006";"Regular Season"
"2005020683";"2005-2006";"Regular Season"
"2005020684";"2005-2006";"Regular Season"
"2005020685";"2005-2006";"Regular Season"
"2005020686";"2005-2006";"Regular Season"
"2005020687";"2005-2006";"Regular Season"
"2005020688";"2005-2006";"Regular Season"
"2005020689";"2005-2006";"Regular Season"
"2005020690";"2005-2006";"Regular Season"
"2005020691";"2005-2006";"Regular Season"
"2005020692";"2005-2006";"Regular Season"
"2005020693";"2005-2006";"Regular Season"
"2005020694";"2005-2006";"Regular Season"
"2005020695";"2005-2006";"Regular Season"
"2005020696";"2005-2006";"Regular Season"
"2005020697";"2005-2006";"Regular Season"
"2005020698";"2005-2006";"Regular Season"
"2005020699";"2005-2006";"Regular Season"
"2005020700";"2005-2006";"Regular Season"
"2005020701";"2005-2006";"Regular Season"
"2005020702";"2005-2006";"Regular Season"
"2005020703";"2005-2006";"Regular Season"
"2005020704";"2005-2006";"Regular Season"
"2005020705";"2005-2006";"Regular Season"
"2005020706";"2005-2006";"Regular Season"
"2005020707";"2005-2006";"Regular Season"
"2005020708";"2005-2006";"Regular Season"
"2005020709";"2005-2006";"Regular Season"
"2005020710";"2005-2006";"Regular Season"
"2005020711";"2005-2006";"Regular Season"
"2005020712";"2005-2006";"Regular Season"
"2005020713";"2005-2006";"Regular Season"
"2005020714";"2005-2006";"Regular Season"
"2005020715";"2005-2006";"Regular Season"
"2005020716";"2005-2006";"Regular Season"
"2005020717";"2005-2006";"Regular Season"
"2005020718";"2005-2006";"Regular Season"
"2005020719";"2005-2006";"Regular Season"
"2005020720";"2005-2006";"Regular Season"
"2005020721";"2005-2006";"Regular Season"
"2005020722";"2005-2006";"Regular Season"
"2005020723";"2005-2006";"Regular Season"
"2005020724";"2005-2006";"Regular Season"
"2005020725";"2005-2006";"Regular Season"
"2005020726";"2005-2006";"Regular Season"
"2005020727";"2005-2006";"Regular Season"
"2005020728";"2005-2006";"Regular Season"
"2005020729";"2005-2006";"Regular Season"
"2005020730";"2005-2006";"Regular Season"
"2005020731";"2005-2006";"Regular Season"
"2005020732";"2005-2006";"Regular Season"
"2005020733";"2005-2006";"Regular Season"
"2005020734";"2005-2006";"Regular Season"
"2005020735";"2005-2006";"Regular Season"
"2005020736";"2005-2006";"Regular Season"
"2005020737";"2005-2006";"Regular Season"
"2005020738";"2005-2006";"Regular Season"
"2005020739";"2005-2006";"Regular Season"
"2005020740";"2005-2006";"Regular Season"
"2005020741";"2005-2006";"Regular Season"
"2005020742";"2005-2006";"Regular Season"
"2005020743";"2005-2006";"Regular Season"
"2005020744";"2005-2006";"Regular Season"
"2005020745";"2005-2006";"Regular Season"
"2005020746";"2005-2006";"Regular Season"
"2005020747";"2005-2006";"Regular Season"
"2005020748";"2005-2006";"Regular Season"
"2005020749";"2005-2006";"Regular Season"
"2005020750";"2005-2006";"Regular Season"
"2005020751";"2005-2006";"Regular Season"
"2005020752";"2005-2006";"Regular Season"
"2005020753";"2005-2006";"Regular Season"
"2005020754";"2005-2006";"Regular Season"
"2005020755";"2005-2006";"Regular Season"
"2005020756";"2005-2006";"Regular Season"
"2005020757";"2005-2006";"Regular Season"
"2005020758";"2005-2006";"Regular Season"
"2005020759";"2005-2006";"Regular Season"
"2005020760";"2005-2006";"Regular Season"
"2005020761";"2005-2006";"Regular Season"
"2005020762";"2005-2006";"Regular Season"
"2005020763";"2005-2006";"Regular Season"
"2005020764";"2005-2006";"Regular Season"
"2005020765";"2005-2006";"Regular Season"
"2005020766";"2005-2006";"Regular Season"
"2005020767";"2005-2006";"Regular Season"
"2005020768";"2005-2006";"Regular Season"
"2005020769";"2005-2006";"Regular Season"
"2005020770";"2005-2006";"Regular Season"
"2005020771";"2005-2006";"Regular Season"
"2005020772";"2005-2006";"Regular Season"
"2005020773";"2005-2006";"Regular Season"
"2005020774";"2005-2006";"Regular Season"
"2005020775";"2005-2006";"Regular Season"
"2005020776";"2005-2006";"Regular Season"
"2005020777";"2005-2006";"Regular Season"
"2005020778";"2005-2006";"Regular Season"
"2005020779";"2005-2006";"Regular Season"
"2005020780";"2005-2006";"Regular Season"
"2005020781";"2005-2006";"Regular Season"
"2005020782";"2005-2006";"Regular Season"
"2005020783";"2005-2006";"Regular Season"
"2005020784";"2005-2006";"Regular Season"
"2005020785";"2005-2006";"Regular Season"
"2005020786";"2005-2006";"Regular Season"
"2005020787";"2005-2006";"Regular Season"
"2005020788";"2005-2006";"Regular Season"
"2005020789";"2005-2006";"Regular Season"
"2005020790";"2005-2006";"Regular Season"
"2005020791";"2005-2006";"Regular Season"
"2005020792";"2005-2006";"Regular Season"
"2005020793";"2005-2006";"Regular Season"
"2005020794";"2005-2006";"Regular Season"
"2005020795";"2005-2006";"Regular Season"
"2005020796";"2005-2006";"Regular Season"
"2005020797";"2005-2006";"Regular Season"
"2005020798";"2005-2006";"Regular Season"
"2005020799";"2005-2006";"Regular Season"
"2005020800";"2005-2006";"Regular Season"
"2005020801";"2005-2006";"Regular Season"
"2005020802";"2005-2006";"Regular Season"
"2005020803";"2005-2006";"Regular Season"
"2005020804";"2005-2006";"Regular Season"
"2005020805";"2005-2006";"Regular Season"
"2005020806";"2005-2006";"Regular Season"
"2005020807";"2005-2006";"Regular Season"
"2005020808";"2005-2006";"Regular Season"
"2005020809";"2005-2006";"Regular Season"
"2005020810";"2005-2006";"Regular Season"
"2005020811";"2005-2006";"Regular Season"
"2005020812";"2005-2006";"Regular Season"
"2005020813";"2005-2006";"Regular Season"
"2005020814";"2005-2006";"Regular Season"
"2005020815";"2005-2006";"Regular Season"
"2005020816";"2005-2006";"Regular Season"
"2005020817";"2005-2006";"Regular Season"
"2005020818";"2005-2006";"Regular Season"
"2005020819";"2005-2006";"Regular Season"
"2005020820";"2005-2006";"Regular Season"
"2005020821";"2005-2006";"Regular Season"
"2005020822";"2005-2006";"Regular Season"
"2005020823";"2005-2006";"Regular Season"
"2005020824";"2005-2006";"Regular Season"
"2005020825";"2005-2006";"Regular Season"
"2005020826";"2005-2006";"Regular Season"
"2005020827";"2005-2006";"Regular Season"
"2005020828";"2005-2006";"Regular Season"
"2005020829";"2005-2006";"Regular Season"
"2005020830";"2005-2006";"Regular Season"
"2005020831";"2005-2006";"Regular Season"
"2005020832";"2005-2006";"Regular Season"
"2005020833";"2005-2006";"Regular Season"
"2005020834";"2005-2006";"Regular Season"
"2005020835";"2005-2006";"Regular Season"
"2005020836";"2005-2006";"Regular Season"
"2005020837";"2005-2006";"Regular Season"
"2005020838";"2005-2006";"Regular Season"
"2005020839";"2005-2006";"Regular Season"
"2005020840";"2005-2006";"Regular Season"
"2005020841";"2005-2006";"Regular Season"
"2005020842";"2005-2006";"Regular Season"
"2005020843";"2005-2006";"Regular Season"
"2005020844";"2005-2006";"Regular Season"
"2005020845";"2005-2006";"Regular Season"
"2005020846";"2005-2006";"Regular Season"
"2005020847";"2005-2006";"Regular Season"
"2005020848";"2005-2006";"Regular Season"
"2005020849";"2005-2006";"Regular Season"
"2005020850";"2005-2006";"Regular Season"
"2005020851";"2005-2006";"Regular Season"
"2005020852";"2005-2006";"Regular Season"
"2005020854";"2005-2006";"Regular Season"
"2005020855";"2005-2006";"Regular Season"
"2005020856";"2005-2006";"Regular Season"
"2005020857";"2005-2006";"Regular Season"
"2005020858";"2005-2006";"Regular Season"
"2005020859";"2005-2006";"Regular Season"
"2005020860";"2005-2006";"Regular Season"
"2005020861";"2005-2006";"Regular Season"
"2005020862";"2005-2006";"Regular Season"
"2005020863";"2005-2006";"Regular Season"
"2005020864";"2005-2006";"Regular Season"
"2005020865";"2005-2006";"Regular Season"
"2005020866";"2005-2006";"Regular Season"
"2005020867";"2005-2006";"Regular Season"
"2005020868";"2005-2006";"Regular Season"
"2005020869";"2005-2006";"Regular Season"
"2005020870";"2005-2006";"Regular Season"
"2005020871";"2005-2006";"Regular Season"
"2005020872";"2005-2006";"Regular Season"
"2005020873";"2005-2006";"Regular Season"
"2005020874";"2005-2006";"Regular Season"
"2005020875";"2005-2006";"Regular Season"
"2005020876";"2005-2006";"Regular Season"
"2005020877";"2005-2006";"Regular Season"
"2005020878";"2005-2006";"Regular Season"
"2005020879";"2005-2006";"Regular Season"
"2005020880";"2005-2006";"Regular Season"
"2005020881";"2005-2006";"Regular Season"
"2005020882";"2005-2006";"Regular Season"
"2005020883";"2005-2006";"Regular Season"
"2005020884";"2005-2006";"Regular Season"
"2005020885";"2005-2006";"Regular Season"
"2005020886";"2005-2006";"Regular Season"
"2005020887";"2005-2006";"Regular Season"
"2005020888";"2005-2006";"Regular Season"
"2005020889";"2005-2006";"Regular Season"
"2005020890";"2005-2006";"Regular Season"
"2005020891";"2005-2006";"Regular Season"
"2005020892";"2005-2006";"Regular Season"
"2005020893";"2005-2006";"Regular Season"
"2005020894";"2005-2006";"Regular Season"
"2005020895";"2005-2006";"Regular Season"
"2005020896";"2005-2006";"Regular Season"
"2005020897";"2005-2006";"Regular Season"
"2005020898";"2005-2006";"Regular Season"
"2005020899";"2005-2006";"Regular Season"
"2005020900";"2005-2006";"Regular Season"
"2005020901";"2005-2006";"Regular Season"
"2005020902";"2005-2006";"Regular Season"
"2005020903";"2005-2006";"Regular Season"
"2005020904";"2005-2006";"Regular Season"
"2005020905";"2005-2006";"Regular Season"
"2005020906";"2005-2006";"Regular Season"
"2005020907";"2005-2006";"Regular Season"
"2005020908";"2005-2006";"Regular Season"
"2005020909";"2005-2006";"Regular Season"
"2005020910";"2005-2006";"Regular Season"
"2005020911";"2005-2006";"Regular Season"
"2005020912";"2005-2006";"Regular Season"
"2005020913";"2005-2006";"Regular Season"
"2005020914";"2005-2006";"Regular Season"
"2005020915";"2005-2006";"Regular Season"
"2005020916";"2005-2006";"Regular Season"
"2005020917";"2005-2006";"Regular Season"
"2005020918";"2005-2006";"Regular Season"
"2005020919";"2005-2006";"Regular Season"
"2005020920";"2005-2006";"Regular Season"
"2005020921";"2005-2006";"Regular Season"
"2005020922";"2005-2006";"Regular Season"
"2005020923";"2005-2006";"Regular Season"
"2005020924";"2005-2006";"Regular Season"
"2005020925";"2005-2006";"Regular Season"
"2005020926";"2005-2006";"Regular Season"
"2005020927";"2005-2006";"Regular Season"
"2005020928";"2005-2006";"Regular Season"
"2005020929";"2005-2006";"Regular Season"
"2005020930";"2005-2006";"Regular Season"
"2005020931";"2005-2006";"Regular Season"
"2005020932";"2005-2006";"Regular Season"
"2005020933";"2005-2006";"Regular Season"
"2005020934";"2005-2006";"Regular Season"
"2005020935";"2005-2006";"Regular Season"
"2005020936";"2005-2006";"Regular Season"
"2005020937";"2005-2006";"Regular Season"
"2005020938";"2005-2006";"Regular Season"
"2005020939";"2005-2006";"Regular Season"
"2005020940";"2005-2006";"Regular Season"
"2005020941";"2005-2006";"Regular Season"
"2005020942";"2005-2006";"Regular Season"
"2005020943";"2005-2006";"Regular Season"
"2005020944";"2005-2006";"Regular Season"
"2005020945";"2005-2006";"Regular Season"
"2005020946";"2005-2006";"Regular Season"
"2005020947";"2005-2006";"Regular Season"
"2005020948";"2005-2006";"Regular Season"
"2005020949";"2005-2006";"Regular Season"
"2005020950";"2005-2006";"Regular Season"
"2005020951";"2005-2006";"Regular Season"
"2005020952";"2005-2006";"Regular Season"
"2005020953";"2005-2006";"Regular Season"
"2005020954";"2005-2006";"Regular Season"
"2005020955";"2005-2006";"Regular Season"
"2005020956";"2005-2006";"Regular Season"
"2005020957";"2005-2006";"Regular Season"
"2005020958";"2005-2006";"Regular Season"
"2005020959";"2005-2006";"Regular Season"
"2005020960";"2005-2006";"Regular Season"
"2005020961";"2005-2006";"Regular Season"
"2005020962";"2005-2006";"Regular Season"
"2005020963";"2005-2006";"Regular Season"
"2005020964";"2005-2006";"Regular Season"
"2005020965";"2005-2006";"Regular Season"
"2005020966";"2005-2006";"Regular Season"
"2005020967";"2005-2006";"Regular Season"
"2005020968";"2005-2006";"Regular Season"
"2005020969";"2005-2006";"Regular Season"
"2005020970";"2005-2006";"Regular Season"
"2005020971";"2005-2006";"Regular Season"
"2005020972";"2005-2006";"Regular Season"
"2005020973";"2005-2006";"Regular Season"
"2005020974";"2005-2006";"Regular Season"
"2005020975";"2005-2006";"Regular Season"
"2005020976";"2005-2006";"Regular Season"
"2005020977";"2005-2006";"Regular Season"
"2005020978";"2005-2006";"Regular Season"
"2005020979";"2005-2006";"Regular Season"
"2005020980";"2005-2006";"Regular Season"
"2005020981";"2005-2006";"Regular Season"
"2005020982";"2005-2006";"Regular Season"
"2005020983";"2005-2006";"Regular Season"
"2005020984";"2005-2006";"Regular Season"
"2005020985";"2005-2006";"Regular Season"
"2005020986";"2005-2006";"Regular Season"
"2005020987";"2005-2006";"Regular Season"
"2005020988";"2005-2006";"Regular Season"
"2005020989";"2005-2006";"Regular Season"
"2005020990";"2005-2006";"Regular Season"
"2005020991";"2005-2006";"Regular Season"
"2005020992";"2005-2006";"Regular Season"
"2005020993";"2005-2006";"Regular Season"
"2005020994";"2005-2006";"Regular Season"
"2005020995";"2005-2006";"Regular Season"
"2005020996";"2005-2006";"Regular Season"
"2005020997";"2005-2006";"Regular Season"
"2005020998";"2005-2006";"Regular Season"
"2005020999";"2005-2006";"Regular Season"
"2005021000";"2005-2006";"Regular Season"
"2005021001";"2005-2006";"Regular Season"
"2005021002";"2005-2006";"Regular Season"
"2005021003";"2005-2006";"Regular Season"
"2005021004";"2005-2006";"Regular Season"
"2005021005";"2005-2006";"Regular Season"
"2005021006";"2005-2006";"Regular Season"
"2005021007";"2005-2006";"Regular Season"
"2005021008";"2005-2006";"Regular Season"
"2005021009";"2005-2006";"Regular Season"
"2005021010";"2005-2006";"Regular Season"
"2005021011";"2005-2006";"Regular Season"
"2005021012";"2005-2006";"Regular Season"
"2005021013";"2005-2006";"Regular Season"
"2005021014";"2005-2006";"Regular Season"
"2005021015";"2005-2006";"Regular Season"
"2005021016";"2005-2006";"Regular Season"
"2005021017";"2005-2006";"Regular Season"
"2005021018";"2005-2006";"Regular Season"
"2005021019";"2005-2006";"Regular Season"
"2005021020";"2005-2006";"Regular Season"
"2005021021";"2005-2006";"Regular Season"
"2005021022";"2005-2006";"Regular Season"
"2005021023";"2005-2006";"Regular Season"
"2005021024";"2005-2006";"Regular Season"
"2005021025";"2005-2006";"Regular Season"
"2005021026";"2005-2006";"Regular Season"
"2005021027";"2005-2006";"Regular Season"
"2005021028";"2005-2006";"Regular Season"
"2005021029";"2005-2006";"Regular Season"
"2005021030";"2005-2006";"Regular Season"
"2005021031";"2005-2006";"Regular Season"
"2005021032";"2005-2006";"Regular Season"
"2005021033";"2005-2006";"Regular Season"
"2005021034";"2005-2006";"Regular Season"
"2005021035";"2005-2006";"Regular Season"
"2005021036";"2005-2006";"Regular Season"
"2005021037";"2005-2006";"Regular Season"
"2005021038";"2005-2006";"Regular Season"
"2005021039";"2005-2006";"Regular Season"
"2005021040";"2005-2006";"Regular Season"
"2005021041";"2005-2006";"Regular Season"
"2005021042";"2005-2006";"Regular Season"
"2005021043";"2005-2006";"Regular Season"
"2005021044";"2005-2006";"Regular Season"
"2005021045";"2005-2006";"Regular Season"
"2005021046";"2005-2006";"Regular Season"
"2005021047";"2005-2006";"Regular Season"
"2005021048";"2005-2006";"Regular Season"
"2005021049";"2005-2006";"Regular Season"
"2005021050";"2005-2006";"Regular Season"
"2005021051";"2005-2006";"Regular Season"
"2005021052";"2005-2006";"Regular Season"
"2005021053";"2005-2006";"Regular Season"
"2005021054";"2005-2006";"Regular Season"
"2005021055";"2005-2006";"Regular Season"
"2005021056";"2005-2006";"Regular Season"
"2005021057";"2005-2006";"Regular Season"
"2005021058";"2005-2006";"Regular Season"
"2005021059";"2005-2006";"Regular Season"
"2005021060";"2005-2006";"Regular Season"
"2005021061";"2005-2006";"Regular Season"
"2005021062";"2005-2006";"Regular Season"
"2005021063";"2005-2006";"Regular Season"
"2005021064";"2005-2006";"Regular Season"
"2005021065";"2005-2006";"Regular Season"
"2005021066";"2005-2006";"Regular Season"
"2005021067";"2005-2006";"Regular Season"
"2005021068";"2005-2006";"Regular Season"
"2005021069";"2005-2006";"Regular Season"
"2005021070";"2005-2006";"Regular Season"
"2005021071";"2005-2006";"Regular Season"
"2005021072";"2005-2006";"Regular Season"
"2005021073";"2005-2006";"Regular Season"
"2005021074";"2005-2006";"Regular Season"
"2005021075";"2005-2006";"Regular Season"
"2005021076";"2005-2006";"Regular Season"
"2005021077";"2005-2006";"Regular Season"
"2005021078";"2005-2006";"Regular Season"
"2005021079";"2005-2006";"Regular Season"
"2005021080";"2005-2006";"Regular Season"
"2005021081";"2005-2006";"Regular Season"
